review_id,sentence_id,sentence_text,target,category,polarity,from,to
458,458:0,أحد أفضل التجارب التي خضناها يا له من مكانٍ مدهشٍ للراحة. طاقم العمل هناك رائع وبشوش للغاية.,طاقم العمل,SERVICE#GENERAL,positive,58,68
458,458:1,حيث تأخذ عربة جولف خاصة بك لاستكشاف الجزيرة كما أن جميع المطاعم هناك ممتعة.,المطاعم,FACILITIES#GENERAL,positive,56,63
458,458:2,كانت الفيلا الخاصة بنا قد تم اختيارها بعناية وكانت نظيفة تماماً وكان حوض الاستحمام ذو الماء الساخن في الفناء الخلفي مُدهشاً.,الفيلا,HOTEL#CLEANLINESS,positive,5,11
458,458:2,كانت الفيلا الخاصة بنا قد تم اختيارها بعناية وكانت نظيفة تماماً وكان حوض الاستحمام ذو الماء الساخن في الفناء الخلفي مُدهشاً.,حوض الاستحمام,FACILITIES#GENERAL,positive,69,82
2065,2065:0,هرب نصحية لمن اراد السكن في هذا الفندق ... الاثاث قذر العاملون في الفندق غير متعاونين الامن لا يوجد امن الموقع امام مقبرة اقسم ان في الشقق شياطين لا انصح اي شخص بالسكن في هذه الشقق حتى الماء الموجود في الحنفية قذر,الاثاث,ROOMS_AMENITIES#CLEANLINESS,negative,43,49
2065,2065:0,هرب نصحية لمن اراد السكن في هذا الفندق ... الاثاث قذر العاملون في الفندق غير متعاونين الامن لا يوجد امن الموقع امام مقبرة اقسم ان في الشقق شياطين لا انصح اي شخص بالسكن في هذه الشقق حتى الماء الموجود في الحنفية قذر,العاملون,SERVICE#GENERAL,negative,54,62
2065,2065:0,هرب نصحية لمن اراد السكن في هذا الفندق ... الاثاث قذر العاملون في الفندق غير متعاونين الامن لا يوجد امن الموقع امام مقبرة اقسم ان في الشقق شياطين لا انصح اي شخص بالسكن في هذه الشقق حتى الماء الموجود في الحنفية قذر,الموقع,LOCATION#GENERAL,negative,104,110
83,83:0,غرفة واسعة تجربة جميلة في هذا الفندق ، لايعيبها سوى بعض الازعاج بعد منتصف الليل أيام نهاية الأسبوع!,غرفة,ROOMS#DESIGN_FEATURES,positive,0,4
83,83:0,غرفة واسعة تجربة جميلة في هذا الفندق ، لايعيبها سوى بعض الازعاج بعد منتصف الليل أيام نهاية الأسبوع!,الفندق,HOTEL#GENERAL,positive,30,36
83,83:1,الغرفة واسعة وديكورها جميل ،،,الغرفة,ROOMS#DESIGN_FEATURES,positive,0,6
83,83:1,الغرفة واسعة وديكورها جميل ،،,ديكور,ROOMS_AMENITIES#DESIGN_FEATURES,positive,14,19
83,83:2,الفطور ممتاز والخدمة رائعة أثناء تقديم الفطور وطاقم العمل متعاون جدا ..,الفطور,FOOD_DRINKS#QUALITY,positive,0,6
83,83:2,الفطور ممتاز والخدمة رائعة أثناء تقديم الفطور وطاقم العمل متعاون جدا ..,الخدمة,SERVICE#GENERAL,positive,14,20
83,83:2,الفطور ممتاز والخدمة رائعة أثناء تقديم الفطور وطاقم العمل متعاون جدا ..,طاقم العمل,SERVICE#GENERAL,positive,47,57
83,83:3,لكن الانترنت ضعيف جدا وأحيانا لايعمل .,الانترنت,FACILITIES#COMFORT,negative,4,12
1827,1827:0,سرير في آخر دقيقة لقضاء الليلة  quot;لا بأس بهquot;، أقمت في غرفة خلفية لطيفة وهادئة.,غرفة,ROOMS#QUALITY,negative,61,65
1827,1827:1,الإفطار لطيف لكن الغرفة بالية جدًا، كان يمكن تنظيفها! داخل الجناح كان هناك quot;دولابquot; صغير بشكل مثير للسخرية.,الإفطار,FOOD_DRINKS#QUALITY,neutral,0,7
1827,1827:1,الإفطار لطيف لكن الغرفة بالية جدًا، كان يمكن تنظيفها! داخل الجناح كان هناك quot;دولابquot; صغير بشكل مثير للسخرية.,الغرفة,ROOMS#QUALITY,negative,17,23
1827,1827:1,الإفطار لطيف لكن الغرفة بالية جدًا، كان يمكن تنظيفها! داخل الجناح كان هناك quot;دولابquot; صغير بشكل مثير للسخرية.,دولاب,ROOMS_AMENITIES#GENERAL,negative,80,85
2186,2186:1,1. طعام ليس نظيف.,طعام,FOOD_DRINKS#QUALITY,negative,3,7
2186,2186:2,2. الأواني متسخة,الأواني,FACILITIES#CLEANLINESS,negative,3,10
2186,2186:3,3. الغرف قديمة .. وقد حصل لي موقف من الصعب تصديقه .. عندما خرجت من الحمّام وجدت الغرفة غارقة في المياه .. تصوروا من أين وصلت المياه .. من حائط الغرفة الملاصق للبانيو !! أقسم بذلك...,الغرف,ROOMS#QUALITY,negative,3,8
2186,2186:3,3. الغرف قديمة .. وقد حصل لي موقف من الصعب تصديقه .. عندما خرجت من الحمّام وجدت الغرفة غارقة في المياه .. تصوروا من أين وصلت المياه .. من حائط الغرفة الملاصق للبانيو !! أقسم بذلك...,الغرفة,ROOMS#QUALITY,negative,80,86
2186,2186:3,3. الغرف قديمة .. وقد حصل لي موقف من الصعب تصديقه .. عندما خرجت من الحمّام وجدت الغرفة غارقة في المياه .. تصوروا من أين وصلت المياه .. من حائط الغرفة الملاصق للبانيو !! أقسم بذلك...,الغرفة,ROOMS#QUALITY,negative,143,149
2186,2186:4,4. موظفي الفندق وكأنهم لا يحصلون على مرتبات .. وحتى عندما تعطيهم البقشيش يقولون ماذا أفعل بثلاث جنيهاتquot; !,موظفي,SERVICE#GENERAL,negative,3,8
2186,2186:5,5. الشاطئ بعيــــــد للغاية.,الشاطئ,LOCATION#GENERAL,negative,3,9
2186,2186:6,6. أحواض السباحة متسخة. والملاحظات السلبية تطول والله على ما أقوله شهيد.,أحواض السباحة,FACILITIES#CLEANLINESS,negative,3,16
384,384:0,فندق جيد جدا فندق قريب من المطار والتوصيل بالباص مجانا وخدمه الواي فاي متوفره مجانا بالباص,فندق,HOTEL#GENERAL,positive,0,4
384,384:0,فندق جيد جدا فندق قريب من المطار والتوصيل بالباص مجانا وخدمه الواي فاي متوفره مجانا بالباص,فندق,LOCATION#GENERAL,positive,13,17
384,384:0,فندق جيد جدا فندق قريب من المطار والتوصيل بالباص مجانا وخدمه الواي فاي متوفره مجانا بالباص,الباص,ROOMS_AMENITIES#PRICES,positive,43,48
384,384:0,فندق جيد جدا فندق قريب من المطار والتوصيل بالباص مجانا وخدمه الواي فاي متوفره مجانا بالباص,الواي فاي,FACILITIES#PRICES,positive,61,70
384,384:1,والغرف نظيفه والفندق هادئ بعد عودتي من الفندق تم العثور على بعض المقتنيات البسيطه التي تركتها بالفندق وتم ارسال ايميل بذلك وتم الاتصال ع الهاتف ايضا فندق مريح سأعود له الاسبوع القادم ايضا بصحبة العائله,الغرف,ROOMS#CLEANLINESS,positive,1,6
384,384:1,والغرف نظيفه والفندق هادئ بعد عودتي من الفندق تم العثور على بعض المقتنيات البسيطه التي تركتها بالفندق وتم ارسال ايميل بذلك وتم الاتصال ع الهاتف ايضا فندق مريح سأعود له الاسبوع القادم ايضا بصحبة العائله,الفندق,HOTEL#GENERAL,positive,14,20
384,384:1,والغرف نظيفه والفندق هادئ بعد عودتي من الفندق تم العثور على بعض المقتنيات البسيطه التي تركتها بالفندق وتم ارسال ايميل بذلك وتم الاتصال ع الهاتف ايضا فندق مريح سأعود له الاسبوع القادم ايضا بصحبة العائله,فندق,HOTEL#COMFORT,positive,41,45
277,277:0,موقع جيد كنت في ميونخ آخر شهر سبتمبر وحجزت الأوتيل من خلال booking.com أقمت فيه ليلتين بسعر مرتفعا نوعا 500 يورو وكانت الغرفة جيدة وفيها نافذة كبيرة مثل الشرفة مطلة على الساحة وبجانب الأوتيل مركز تجاري ومطاعم وكافيهات بإمكان من ينزل فيه التمتع بها ولايحتاج لأي وسيلة مواصلات فهي قريبة جدا,موقع,LOCATION#GENERAL,neutral,0,4
277,277:0,موقع جيد كنت في ميونخ آخر شهر سبتمبر وحجزت الأوتيل من خلال booking.com أقمت فيه ليلتين بسعر مرتفعا نوعا 500 يورو وكانت الغرفة جيدة وفيها نافذة كبيرة مثل الشرفة مطلة على الساحة وبجانب الأوتيل مركز تجاري ومطاعم وكافيهات بإمكان من ينزل فيه التمتع بها ولايحتاج لأي وسيلة مواصلات فهي قريبة جدا,الغرفة,ROOMS#GENERAL,neutral,119,125
749,749:0,سليم داود كابتن طيار بصدق من اجمل الفنادق التي زرتها انا وعائلتي وقضينا وقت جدا رائع انا وعائلتي بوجود بركه مدفاءه ونادي للاطفال,بركه,FACILITIES#GENERAL,positive,103,107
749,749:0,سليم داود كابتن طيار بصدق من اجمل الفنادق التي زرتها انا وعائلتي وقضينا وقت جدا رائع انا وعائلتي بوجود بركه مدفاءه ونادي للاطفال,نادي للاطفال,FACILITIES#GENERAL,positive,116,128
749,749:1,واشكر طاقم النادي الصحي جدا واشكر المطعم الرئيسي واخص الشف محمد الصياد بوجود بوفيه رائع ومتنوع واشكر طاقم الاستقبال جدا,طاقم النادي الصحي,SERVICE#GENERAL,positive,6,23
749,749:1,واشكر طاقم النادي الصحي جدا واشكر المطعم الرئيسي واخص الشف محمد الصياد بوجود بوفيه رائع ومتنوع واشكر طاقم الاستقبال جدا,المطعم الرئيسي,FACILITIES#GENERAL,positive,34,48
749,749:1,واشكر طاقم النادي الصحي جدا واشكر المطعم الرئيسي واخص الشف محمد الصياد بوجود بوفيه رائع ومتنوع واشكر طاقم الاستقبال جدا,بوفيه,FOOD_DRINKS#STYLE_OPTIONS,positive,77,82
512,512:0,موقع رائع، ونظيف، وفريق عمل متعاون  فندق لطيف صغير ذو طابع حميم في وسط لندن.,موقع,LOCATION#GENERAL,positive,0,4
512,512:0,موقع رائع، ونظيف، وفريق عمل متعاون  فندق لطيف صغير ذو طابع حميم في وسط لندن.,فريق عمل,SERVICE#GENERAL,positive,19,27
512,512:0,موقع رائع، ونظيف، وفريق عمل متعاون  فندق لطيف صغير ذو طابع حميم في وسط لندن.,فندق,HOTEL#GENERAL,positive,36,40
512,512:1,أسرّة مريحة جداً ونظيف بالفعل. لا يمكن أن يكون أكثر ملائمة لوسط لندن ولكنه ليس على طريق مزدحم جداً ولذلك كان مستوى الضوضاء معقول.,أسرّة,ROOMS#CLEANLINESS,positive,0,5
512,512:2,لكون الغرفة بجانب السلالم، ظننت أنها قد تكون مزعجة ولكن لم يكن هذا هو الحال على الإطلاق.,الغرفة,ROOMS#COMFORT,negative,5,11
850,850:0,كانت لنا تجربة سيئة في فندق  الساعه فيرمونت   في مدينة مكة وذلك لسؤء تعامل موظفين الفندق,فندق,HOTEL#QUALITY,negative,23,27
850,850:0,كانت لنا تجربة سيئة في فندق  الساعه فيرمونت   في مدينة مكة وذلك لسؤء تعامل موظفين الفندق,تعامل موظفين الفندق,SERVICE#GENERAL,negative,69,88
850,850:1,جميع مرافق الغرفة لاتعمل (صندوق امانات ، هاتف ، تلفاز),مرافق الغرفة,ROOMS_AMENITIES#QUALITY,negative,5,17
850,850:1,جميع مرافق الغرفة لاتعمل (صندوق امانات ، هاتف ، تلفاز),صندوق امانات,ROOMS_AMENITIES#QUALITY,negative,26,38
850,850:1,جميع مرافق الغرفة لاتعمل (صندوق امانات ، هاتف ، تلفاز),هاتف,ROOMS_AMENITIES#QUALITY,negative,41,45
850,850:1,جميع مرافق الغرفة لاتعمل (صندوق امانات ، هاتف ، تلفاز),تلفاز,ROOMS_AMENITIES#QUALITY,negative,48,53
850,850:2,تم تاخير تسليم الغرفة حيث تم تسجيل الدخول الساعه 10 مساء و تم استلام الغرفة 4 فجرا تم حجز سويت ل 4 اشخاص وعند الدخول كانت الخدمات لشخصين فقط,الغرفة,ROOMS#GENERAL,negative,15,21
850,850:2,تم تاخير تسليم الغرفة حيث تم تسجيل الدخول الساعه 10 مساء و تم استلام الغرفة 4 فجرا تم حجز سويت ل 4 اشخاص وعند الدخول كانت الخدمات لشخصين فقط,الخدمات,SERVICE#GENERAL,negative,122,129
517,517:0,الغرف الغرفة مناسبة المساحة و لكنها بسيطة و تفتقد إلى الطابع الافريقى عدا اللوحات الموجودة فقط بالغرفة ، و كذلك الأدوار العلوية فقط بعد الدور الخامس هى التى تتمتع برؤية جيدة للمناطق المحيطة،,الغرفة,ROOMS#DESIGN_FEATURES,neutral,6,12
517,517:0,الغرف الغرفة مناسبة المساحة و لكنها بسيطة و تفتقد إلى الطابع الافريقى عدا اللوحات الموجودة فقط بالغرفة ، و كذلك الأدوار العلوية فقط بعد الدور الخامس هى التى تتمتع برؤية جيدة للمناطق المحيطة،,للمناطق المحيطة,LOCATION#GENERAL,neutral,174,189
517,517:1,وكذلك خدمة الغرف جيدة عدا ان استقبال الانترنت يكون اسرع بالغرف الموجودة فى اول الممر و القريبة من المصعد,خدمة الغرف,SERVICE#GENERAL,neutral,6,16
517,517:1,وكذلك خدمة الغرف جيدة عدا ان استقبال الانترنت يكون اسرع بالغرف الموجودة فى اول الممر و القريبة من المصعد,الانترنت,FACILITIES#QUALITY,positive,37,45
647,647:0,فندق لطيف وفريق انيميشن اسرة واحدة الخدمة في الفندق معقولة، والغرف كامل العدد في الفترة دي من افضل الحاجات اللي موجودة هنا، الفريق اللي اسمه  انيميشن  وفي شابين هايلين اسمهم كريم وعصام من الفريق ده بيعملوا اكتر من شو هايل سواء على حمام السباحة او بالليل في الكافية عرض انيميشن ساهم في ان الناس في فندق كلها تعرف بعضها وتحس انها عيلة وحدة,فندق,HOTEL#GENERAL,positive,0,4
647,647:0,فندق لطيف وفريق انيميشن اسرة واحدة الخدمة في الفندق معقولة، والغرف كامل العدد في الفترة دي من افضل الحاجات اللي موجودة هنا، الفريق اللي اسمه  انيميشن  وفي شابين هايلين اسمهم كريم وعصام من الفريق ده بيعملوا اكتر من شو هايل سواء على حمام السباحة او بالليل في الكافية عرض انيميشن ساهم في ان الناس في فندق كلها تعرف بعضها وتحس انها عيلة وحدة,الخدمة,SERVICE#GENERAL,neutral,35,41
647,647:0,فندق لطيف وفريق انيميشن اسرة واحدة الخدمة في الفندق معقولة، والغرف كامل العدد في الفترة دي من افضل الحاجات اللي موجودة هنا، الفريق اللي اسمه  انيميشن  وفي شابين هايلين اسمهم كريم وعصام من الفريق ده بيعملوا اكتر من شو هايل سواء على حمام السباحة او بالليل في الكافية عرض انيميشن ساهم في ان الناس في فندق كلها تعرف بعضها وتحس انها عيلة وحدة,الغرف,ROOMS#GENERAL,neutral,61,66
781,781:0,يجب تدريب الموظفين على طريقة التعامل مع العملاء لانهم جدا غير لبقين في التعامل في مكتب الاستقبال وغير متعاونون بالمرة ولا يظهر لك ا ي اهتمام او تعاون او ان يحاول مساعدتك,الموظفين,SERVICE#GENERAL,negative,10,18
781,781:0,يجب تدريب الموظفين على طريقة التعامل مع العملاء لانهم جدا غير لبقين في التعامل في مكتب الاستقبال وغير متعاونون بالمرة ولا يظهر لك ا ي اهتمام او تعاون او ان يحاول مساعدتك,التعامل مع العملاء,SERVICE#GENERAL,negative,29,47
781,781:0,يجب تدريب الموظفين على طريقة التعامل مع العملاء لانهم جدا غير لبقين في التعامل في مكتب الاستقبال وغير متعاونون بالمرة ولا يظهر لك ا ي اهتمام او تعاون او ان يحاول مساعدتك,مكتب الاستقبال,SERVICE#GENERAL,negative,82,96
781,781:1,ولكن لا يستطيع وايضا دخول الفندق يجب ان يكون بعد الساعة السادسة مساء وهذا شيء غير منطقي,الفندق,HOTEL#GENERAL,negative,26,32
117,117:0,فندق مميز جدا فندق جداً رائع ومميز في كل شيء بخدماته ومرافقه وانصح بتجربة الفلل فهي ساحرة وشاطئ نظيف وهادئ وتقدر تأخذ راحتك في ساعات الصباح,فندق,HOTEL#GENERAL,positive,0,4
117,117:0,فندق مميز جدا فندق جداً رائع ومميز في كل شيء بخدماته ومرافقه وانصح بتجربة الفلل فهي ساحرة وشاطئ نظيف وهادئ وتقدر تأخذ راحتك في ساعات الصباح,فندق,HOTEL#GENERAL,positive,14,18
117,117:0,فندق مميز جدا فندق جداً رائع ومميز في كل شيء بخدماته ومرافقه وانصح بتجربة الفلل فهي ساحرة وشاطئ نظيف وهادئ وتقدر تأخذ راحتك في ساعات الصباح,الفلل,ROOMS#GENERAL,positive,74,79
117,117:0,فندق مميز جدا فندق جداً رائع ومميز في كل شيء بخدماته ومرافقه وانصح بتجربة الفلل فهي ساحرة وشاطئ نظيف وهادئ وتقدر تأخذ راحتك في ساعات الصباح,شاطئ,FACILITIES#COMFORT,positive,91,95
117,117:1,"وكما أن فطورهم متميز وعجبني عصير التفاح ,ويميزه العاملين بخدمتهم وكرمهم , ويستحق التجربة لأنه الأميز",فطور,FOOD_DRINKS#QUALITY,positive,8,12
117,117:1,"وكما أن فطورهم متميز وعجبني عصير التفاح ,ويميزه العاملين بخدمتهم وكرمهم , ويستحق التجربة لأنه الأميز",العاملين,SERVICE#GENERAL,positive,48,56
96,96:0,"إقامة جيدة, حفلات مسبح رائعة فندق جديد في الكثير من العروض و كثير من المعالم في كل مكان حولك. قريب جدا من المطار الاداري البتين و منطقة السفارة. الطابق ال12 يحوي ناديا رائعا و مشهد مدهش للمدينة. تنظيم جيد لحفلات المسبح للناس الجيدين.",إقامة,SERVICE#GENERAL,neutral,0,5
96,96:0,"إقامة جيدة, حفلات مسبح رائعة فندق جديد في الكثير من العروض و كثير من المعالم في كل مكان حولك. قريب جدا من المطار الاداري البتين و منطقة السفارة. الطابق ال12 يحوي ناديا رائعا و مشهد مدهش للمدينة. تنظيم جيد لحفلات المسبح للناس الجيدين.",حفلات مسبح,FACILITIES#GENERAL,positive,12,22
96,96:0,"إقامة جيدة, حفلات مسبح رائعة فندق جديد في الكثير من العروض و كثير من المعالم في كل مكان حولك. قريب جدا من المطار الاداري البتين و منطقة السفارة. الطابق ال12 يحوي ناديا رائعا و مشهد مدهش للمدينة. تنظيم جيد لحفلات المسبح للناس الجيدين.",نادي,FACILITIES#GENERAL,positive,162,166
450,450:0,احسنت الاختيار مناسب جدا بالنسبه لي من جانب السعر مقارنه بجوده الاقامة و الافطار,السعر,HOTEL#PRICES,neutral,44,49
450,450:0,احسنت الاختيار مناسب جدا بالنسبه لي من جانب السعر مقارنه بجوده الاقامة و الافطار,الاقامة,HOTEL#GENERAL,neutral,63,70
450,450:0,احسنت الاختيار مناسب جدا بالنسبه لي من جانب السعر مقارنه بجوده الاقامة و الافطار,الافطار,FOOD_DRINKS#QUALITY,neutral,73,80
450,450:1,اما بالنسبه للخدمة فهي الي حد ما جيده من جانب سرعة الحجز و المغادره والاستجابة لاي مشكله في الغرفة اما بالنسبه للمنظر الخارجي من الغرف فهو اكثر من رائع فنشكركم كثيرا علي حسن المعاملة و الترحيب و من نجاح الي نجاح .,خدمة,SERVICE#GENERAL,neutral,14,18
450,450:1,اما بالنسبه للخدمة فهي الي حد ما جيده من جانب سرعة الحجز و المغادره والاستجابة لاي مشكله في الغرفة اما بالنسبه للمنظر الخارجي من الغرف فهو اكثر من رائع فنشكركم كثيرا علي حسن المعاملة و الترحيب و من نجاح الي نجاح .,منظر الخارجي,LOCATION#GENERAL,positive,113,125
450,450:1,اما بالنسبه للخدمة فهي الي حد ما جيده من جانب سرعة الحجز و المغادره والاستجابة لاي مشكله في الغرفة اما بالنسبه للمنظر الخارجي من الغرف فهو اكثر من رائع فنشكركم كثيرا علي حسن المعاملة و الترحيب و من نجاح الي نجاح .,المعاملة و الترحيب,SERVICE#GENERAL,positive,174,192
1656,1656:0,متدهور جدًا قد تظن أن هذا الفندق ما هو إلا قصر الشتاء القديم، فلا يوجد مكان يصلح للجلوس به سوى الغرفة.,الفندق,HOTEL#GENERAL,negative,26,32
1656,1656:1,كان هذا الفندق يعمل من خلال مرافق فندق قصر الشتاء الجديد، لكن هذا المبنى تم هدمه مع بار الردهة والكافيتيريا والمطعم. ولم يقم القائمون على الفندق باستبدال أي من هذه المرافق في المبنى المنفصل. متدهور جدًا جدًا.,القائمون,SERVICE#GENERAL,negative,125,133
403,403:0,أفضل فندقٍ بالنسبة لي  استناداً إلى جيبي فهذا هو الفندق الأفضل بالنسبة إلي .. هنا توجد مرافق كثيرة جيدة ولكن بعضها غير جيد .. ثم بمقدوري القول هذا فندق جيدٌ لأي إقامة ففي المرة الماضية أقمت مع زوجتي عام 2008,مرافق,FACILITIES#GENERAL,neutral,87,92
403,403:0,أفضل فندقٍ بالنسبة لي  استناداً إلى جيبي فهذا هو الفندق الأفضل بالنسبة إلي .. هنا توجد مرافق كثيرة جيدة ولكن بعضها غير جيد .. ثم بمقدوري القول هذا فندق جيدٌ لأي إقامة ففي المرة الماضية أقمت مع زوجتي عام 2008,فندق,HOTEL#GENERAL,neutral,5,9
403,403:1,والإقامة التي تلتها كانت بعد 3 شهور إنها تجربة جيدة وقيمةٌ جيدة مقابل المال المدفوع.,الإقامة,HOTEL#GENERAL,neutral,1,8
403,403:1,والإقامة التي تلتها كانت بعد 3 شهور إنها تجربة جيدة وقيمةٌ جيدة مقابل المال المدفوع.,قيمةٌ,HOTEL#PRICES,neutral,53,58
612,612:1,فإنه يستحق قيمة المال الذي دفع فيه، فإنه فخم للغاية، ستشعر وكأنك كملاك يعيش في الجنة. إذا كانت مزانيتك تسمح به، فإن هذا هو المكان المناسب.,قيمة,HOTEL#PRICES,positive,11,15
612,612:1,فإنه يستحق قيمة المال الذي دفع فيه، فإنه فخم للغاية، ستشعر وكأنك كملاك يعيش في الجنة. إذا كانت مزانيتك تسمح به، فإن هذا هو المكان المناسب.,المكان,LOCATION#GENERAL,positive,123,129
721,721:0,نزول مستوى الفندق عن السابق من ناحية الاهتمام بالغرف ونظافتها فعند وصولنا لم تكن الغرفه نظيفه,الغرف,ROOMS#GENERAL,negative,47,52
721,721:0,نزول مستوى الفندق عن السابق من ناحية الاهتمام بالغرف ونظافتها فعند وصولنا لم تكن الغرفه نظيفه,الغرفه,ROOMS#CLEANLINESS,negative,81,87
721,721:1,وواجهنا مشكله مع التكييف وتم اخبار الاستقبال وارسلوا عامل لم يقم بالمطلوب كذلك الاشياء التي من المفترض تواجدها كالميني بار والسليبرز لم تكن موجوده,التكييف,ROOMS_AMENITIES#COMFORT,negative,17,24
721,721:1,وواجهنا مشكله مع التكييف وتم اخبار الاستقبال وارسلوا عامل لم يقم بالمطلوب كذلك الاشياء التي من المفترض تواجدها كالميني بار والسليبرز لم تكن موجوده,عامل,SERVICE#GENERAL,negative,53,57
1625,1625:0,عيب عليهم ان يضعوا له #1637; نجوم الاستقبال الجيد لا يكفي للتغاضي عن الاعطال الموجودة في الغرف والأكل سئ جداً جداً لا ادري كيف تتركه بهذه الحاله المزريه وزاره السياحة وتعطيه التراخيص لخمس نجوم يكفيه نجمتين قضينا اربعة ليالي تصليحات كيف يستطيع الناس النزول في هذا الفندق,الاستقبال,SERVICE#GENERAL,neutral,34,43
1625,1625:0,عيب عليهم ان يضعوا له #1637; نجوم الاستقبال الجيد لا يكفي للتغاضي عن الاعطال الموجودة في الغرف والأكل سئ جداً جداً لا ادري كيف تتركه بهذه الحاله المزريه وزاره السياحة وتعطيه التراخيص لخمس نجوم يكفيه نجمتين قضينا اربعة ليالي تصليحات كيف يستطيع الناس النزول في هذا الفندق,الأكل,FOOD_DRINKS#QUALITY,negative,96,101
595,595:0,قضينا وقتاً جميلاً  الفندق كبير، وهناك العديد من الأشياء للقيام بها، حيث يبعد الشاطئ مسافة ياردات عن الفندق الذي يحتوي على حديقة مائية. يقوم فريق الترفيه بصنع الإجازة، فهم يجعلون إقامتك ممتعة ومسليّة من خلال الترفيه، وسأذهب إلى هناك مرة أخرى. لدى الفندق دراجات رباعية وهذا ما استمتع به ابني كثيراً.,الفندق,HOTEL#DESIGN_FEATURES,positive,20,26
1389,1389:0,فندق مروع النظافة متدنية جداً جداً بالاضافة الى المعاملة السيئة من قبل موظفي الاستقبال خاصة للسياح العرب كانت تجربتي مروعة في هذا الفندق خاصة عندما أخبرت شركة السياحة برغبتي في تغيير الفندق الى فندق آخر افضل بعدما خسرت قيمة العشر ليالي التي دفعتها للفندق لقيت معاملة سيئة من قبل موظفي الفندق ناهيك عن السباب والشتائم ورفضهم نقل الأمتعة بعدما نعتونا بالعرب الأغبياء,فندق,HOTEL#GENERAL,negative,0,4
1389,1389:0,فندق مروع النظافة متدنية جداً جداً بالاضافة الى المعاملة السيئة من قبل موظفي الاستقبال خاصة للسياح العرب كانت تجربتي مروعة في هذا الفندق خاصة عندما أخبرت شركة السياحة برغبتي في تغيير الفندق الى فندق آخر افضل بعدما خسرت قيمة العشر ليالي التي دفعتها للفندق لقيت معاملة سيئة من قبل موظفي الفندق ناهيك عن السباب والشتائم ورفضهم نقل الأمتعة بعدما نعتونا بالعرب الأغبياء,النظافة,HOTEL#CLEANLINESS,negative,10,17
1389,1389:0,فندق مروع النظافة متدنية جداً جداً بالاضافة الى المعاملة السيئة من قبل موظفي الاستقبال خاصة للسياح العرب كانت تجربتي مروعة في هذا الفندق خاصة عندما أخبرت شركة السياحة برغبتي في تغيير الفندق الى فندق آخر افضل بعدما خسرت قيمة العشر ليالي التي دفعتها للفندق لقيت معاملة سيئة من قبل موظفي الفندق ناهيك عن السباب والشتائم ورفضهم نقل الأمتعة بعدما نعتونا بالعرب الأغبياء,موظفي,SERVICE#GENERAL,negative,71,76
1389,1389:0,فندق مروع النظافة متدنية جداً جداً بالاضافة الى المعاملة السيئة من قبل موظفي الاستقبال خاصة للسياح العرب كانت تجربتي مروعة في هذا الفندق خاصة عندما أخبرت شركة السياحة برغبتي في تغيير الفندق الى فندق آخر افضل بعدما خسرت قيمة العشر ليالي التي دفعتها للفندق لقيت معاملة سيئة من قبل موظفي الفندق ناهيك عن السباب والشتائم ورفضهم نقل الأمتعة بعدما نعتونا بالعرب الأغبياء,موظفي,SERVICE#GENERAL,negative,279,284
1445,1445:0,من الجميل العودة إلى المدينة هذه زيارتنا للمدينة وكنا نخطط لمكان إقامتنا خلال هذه الزيارة. وكان علينا الإقامة في هذا الفندق لأنه أول فندق بالقرب من المسجد الحرام بعد الوصول للمدينة. كانت الإقامة بالإجمال جيدة. وكان الطاقم ودود وجيد. وكان الفطور صباح اليوم التالي متوسط. والإقامة بالإجمال كانت ممتعة ولطيفة,الفندق,LOCATION#GENERAL,positive,117,123
1445,1445:0,من الجميل العودة إلى المدينة هذه زيارتنا للمدينة وكنا نخطط لمكان إقامتنا خلال هذه الزيارة. وكان علينا الإقامة في هذا الفندق لأنه أول فندق بالقرب من المسجد الحرام بعد الوصول للمدينة. كانت الإقامة بالإجمال جيدة. وكان الطاقم ودود وجيد. وكان الفطور صباح اليوم التالي متوسط. والإقامة بالإجمال كانت ممتعة ولطيفة,الإقامة,HOTEL#GENERAL,positive,102,109
1445,1445:0,من الجميل العودة إلى المدينة هذه زيارتنا للمدينة وكنا نخطط لمكان إقامتنا خلال هذه الزيارة. وكان علينا الإقامة في هذا الفندق لأنه أول فندق بالقرب من المسجد الحرام بعد الوصول للمدينة. كانت الإقامة بالإجمال جيدة. وكان الطاقم ودود وجيد. وكان الفطور صباح اليوم التالي متوسط. والإقامة بالإجمال كانت ممتعة ولطيفة,الطاقم,SERVICE#GENERAL,positive,215,221
1445,1445:0,من الجميل العودة إلى المدينة هذه زيارتنا للمدينة وكنا نخطط لمكان إقامتنا خلال هذه الزيارة. وكان علينا الإقامة في هذا الفندق لأنه أول فندق بالقرب من المسجد الحرام بعد الوصول للمدينة. كانت الإقامة بالإجمال جيدة. وكان الطاقم ودود وجيد. وكان الفطور صباح اليوم التالي متوسط. والإقامة بالإجمال كانت ممتعة ولطيفة,الفطور,FOOD_DRINKS#QUALITY,positive,238,244
